Channel,Frequency,UpperLimit[ft],LowerLimit[ft],DepthValid,Depth[ft],WaterTempValid,WaterTemp[C],WaterSpeedValid,WaterSpeed[kn],PositionValid,PositionX,PositionY,TimeOffset[ms],SpeedValid,Speed[kn],TrackValid,Track[rad],AltitudeValid,Altitude[ft],HeadingValid,Heading[rad]
Primary,200kHz,0.000000,19.600000,T,6.410000,T,12.750000,F,0.000000,T,18427389,8468373,25008,T,4.684665,T,3.272400,T,-10.597113,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.454000,T,12.750000,F,0.000000,T,18427389,8468372,25121,T,4.684665,T,3.272400,T,-10.597113,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.454000,T,12.750000,F,0.000000,T,18427389,8468371,25216,T,4.587472,T,3.230600,T,-10.597113,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.455000,T,12.750000,F,0.000000,T,18427389,8468371,25328,T,4.587472,T,3.230600,T,-10.597113,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.443000,T,12.750000,F,0.000000,T,18427389,8468370,25431,T,4.587472,T,3.214800,T,-10.597113,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.462000,T,12.750000,F,0.000000,T,18427389,8468370,25533,T,4.587472,T,3.214800,T,-10.597113,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.475000,T,12.750000,F,0.000000,T,18427389,8468369,25639,T,4.587472,T,3.214800,T,-10.072178,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.505000,T,12.750000,F,0.000000,T,18427389,8468369,25745,T,4.587472,T,3.206100,T,-10.072178,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.489000,T,12.750000,F,0.000000,T,18427388,8468368,25853,T,4.587472,T,3.206100,T,-10.072178,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.473000,T,12.750000,F,0.000000,T,18427388,8468367,25972,T,4.587472,T,3.169500,T,-10.072178,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.473000,T,12.750000,F,0.000000,T,18427388,8468367,26066,T,4.587472,T,3.169500,T,-10.072178,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.513000,T,12.750000,F,0.000000,T,18427388,8468367,26176,T,4.587472,T,3.169500,T,-10.072178,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.471000,T,12.750000,F,0.000000,T,18427388,8468367,26276,T,4.587472,T,3.148500,T,-10.072178,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.362000,T,12.750000,F,0.000000,T,18427388,8468367,26386,T,4.587472,T,3.148500,T,-10.072178,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.306000,T,12.750000,F,0.000000,T,18427388,8468366,26493,T,4.587472,T,3.148500,T,-10.072178,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.294000,T,12.750000,F,0.000000,T,18427388,8468365,26681,T,4.587472,T,3.127600,T,-9.645670,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.324000,T,12.750000,F,0.000000,T,18427389,8468364,26788,T,4.587472,T,3.090900,T,-9.645670,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.376000,T,12.750000,F,0.000000,T,18427389,8468364,26887,T,4.587472,T,3.090900,T,-9.645670,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.422000,T,12.750000,F,0.000000,T,18427389,8468363,26994,T,4.587472,T,3.090900,T,-9.645670,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.418000,T,12.750000,F,0.000000,T,18427389,8468363,27104,T,4.587472,T,3.068200,T,-9.645670,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.511000,T,12.750000,F,0.000000,T,18427389,8468362,27211,T,4.587472,T,3.068200,T,-9.645670,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.608000,T,12.730011,F,0.000000,T,18427389,8468362,27315,T,4.490281,T,3.085700,T,-9.645670,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.638000,T,12.730011,F,0.000000,T,18427389,8468361,27426,T,4.490281,T,3.085700,T,-9.645670,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.635000,T,12.730011,F,0.000000,T,18427389,8468361,27533,T,4.490281,T,3.085700,T,-9.645670,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.630000,T,12.730011,F,0.000000,T,18427389,8468361,27638,T,4.295896,T,2.994900,T,-9.284777,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.651000,T,12.730011,F,0.000000,T,18427389,8468360,27740,T,4.295896,T,2.994900,T,-9.284777,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.651000,T,12.730011,F,0.000000,T,18427389,8468360,27747,T,4.295896,T,2.994900,T,-9.284777,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.683000,T,12.730011,F,0.000000,T,18427389,8468360,27855,T,4.295896,T,2.979200,T,-9.284777,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.786000,T,12.730011,F,0.000000,T,18427389,8468359,27964,T,4.295896,T,2.979200,T,-9.284777,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.786000,T,12.730011,F,0.000000,T,18427389,8468359,28054,T,4.295896,T,2.979200,T,-9.284777,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.829000,T,12.730011,F,0.000000,T,18427389,8468359,28167,T,4.295896,T,2.977500,T,-9.284777,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.829000,T,12.730011,F,0.000000,T,18427389,8468358,28262,T,4.295896,T,2.977500,T,-9.284777,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.837000,T,12.730011,F,0.000000,T,18427389,8468358,28372,T,4.198704,T,2.923400,T,-9.284777,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.823000,T,12.730011,F,0.000000,T,18427389,8468357,28472,T,4.198704,T,2.923400,T,-9.284777,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.767000,T,12.730011,F,0.000000,T,18427389,8468357,28582,T,4.198704,T,2.843100,T,-9.350390,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.765000,T,12.730011,F,0.000000,T,18427390,8468356,28688,T,4.198704,T,2.843100,T,-9.350390,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.683000,T,12.730011,F,0.000000,T,18427390,8468355,28794,T,4.198704,T,2.843100,T,-9.350390,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.577000,T,12.730011,F,0.000000,T,18427390,8468355,28901,T,4.198704,T,2.796000,T,-9.350390,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.557000,T,12.730011,F,0.000000,T,18427390,8468354,29010,T,4.198704,T,2.796000,T,-9.350390,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.465000,T,12.730011,F,0.000000,T,18427390,8468354,29116,T,4.198704,T,2.778500,T,-9.350390,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.389000,T,12.730011,F,0.000000,T,18427390,8468354,29220,T,4.198704,T,2.778500,T,-9.350390,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.315000,T,12.730011,F,0.000000,T,18427391,8468354,29329,T,4.198704,T,2.778500,T,-9.350390,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.245000,T,12.730011,F,0.000000,T,18427391,8468353,29435,T,4.082073,T,2.691200,T,-9.350390,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.167000,T,12.730011,F,0.000000,T,18427391,8468353,29541,T,4.082073,T,2.691200,T,-9.350390,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.097000,T,12.730011,F,0.000000,T,18427391,8468353,29647,T,3.984881,T,2.663300,T,-9.514436,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.039000,T,12.730011,F,0.000000,T,18427391,8468352,29753,T,3.984881,T,2.663300,T,-9.514436,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.005000,T,12.730011,F,0.000000,T,18427392,8468351,29963,T,3.984881,T,2.619700,T,-9.514436,F,0.000000
Primary,200kHz,0.000000,19.600000,T,5.987000,T,12.730011,F,0.000000,T,18427392,8468351,30053,T,3.984881,T,2.619700,T,-9.514436,F,0.000000
Primary,200kHz,0.000000,19.600000,T,5.971000,T,12.730011,F,0.000000,T,18427392,8468351,30158,T,3.984881,T,2.619700,T,-9.514436,F,0.000000
Primary,200kHz,0.000000,19.600000,T,5.939000,T,12.730011,F,0.000000,T,18427393,8468350,30266,T,4.082073,T,2.520200,T,-9.514436,F,0.000000
Primary,200kHz,0.000000,19.600000,T,5.885000,T,12.730011,F,0.000000,T,18427393,8468349,30375,T,4.082073,T,2.520200,T,-9.514436,F,0.000000
Primary,200kHz,0.000000,19.600000,T,5.877000,T,12.730011,F,0.000000,T,18427393,8468349,30479,T,3.984881,T,2.490500,T,-9.514436,F,0.000000
Primary,200kHz,0.000000,19.600000,T,5.822000,T,12.730011,F,0.000000,T,18427393,8468349,30587,T,3.984881,T,2.490500,T,-9.645670,F,0.000000
Primary,200kHz,0.000000,19.600000,T,5.779000,T,12.730011,F,0.000000,T,18427394,8468349,30692,T,3.984881,T,2.471300,T,-9.645670,F,0.000000
Primary,200kHz,0.000000,19.600000,T,5.751000,T,12.730011,F,0.000000,T,18427394,8468348,30801,T,3.984881,T,2.471300,T,-9.645670,F,0.000000
Primary,200kHz,0.000000,19.600000,T,5.754000,T,12.730011,F,0.000000,T,18427394,8468348,30904,T,3.984881,T,2.471300,T,-9.645670,F,0.000000
Primary,200kHz,0.000000,19.600000,T,5.809000,T,12.730011,F,0.000000,T,18427395,8468347,31012,T,3.984881,T,2.445200,T,-9.645670,F,0.000000
Primary,200kHz,0.000000,19.600000,T,5.842000,T,12.730011,F,0.000000,T,18427395,8468347,31119,T,3.984881,T,2.445200,T,-9.645670,F,0.000000
Primary,200kHz,0.000000,19.600000,T,5.842000,T,12.730011,F,0.000000,T,18427395,8468347,31126,T,3.984881,T,2.445200,T,-9.645670,F,0.000000
Primary,200kHz,0.000000,19.600000,T,5.887000,T,12.730011,F,0.000000,T,18427395,8468347,31238,T,3.887689,T,2.396300,T,-9.645670,F,0.000000
Primary,200kHz,0.000000,19.600000,T,5.887000,T,12.730011,F,0.000000,T,18427395,8468347,31333,T,3.887689,T,2.396300,T,-9.645670,F,0.000000
Primary,200kHz,0.000000,19.600000,T,5.966000,T,12.730011,F,0.000000,T,18427396,8468346,31444,T,3.887689,T,2.399800,T,-9.645670,F,0.000000
Primary,200kHz,0.000000,19.600000,T,5.966000,T,12.730011,F,0.000000,T,18427396,8468346,31541,T,3.887689,T,2.399800,T,-9.645670,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.039000,T,12.730011,F,0.000000,T,18427396,8468346,31654,T,3.887689,T,2.399800,T,-9.645670,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.039000,T,12.730011,F,0.000000,T,18427396,8468345,31750,T,3.790497,T,2.389300,T,-9.645670,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.089000,T,12.730011,F,0.000000,T,18427397,8468345,31862,T,3.790497,T,2.389300,T,-9.645670,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.189000,T,12.730011,F,0.000000,T,18427397,8468345,31964,T,3.887689,T,2.371900,T,-9.645670,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.207000,T,12.730011,F,0.000000,T,18427398,8468344,32068,T,3.887689,T,2.371900,T,-9.645670,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.286000,T,12.730011,F,0.000000,T,18427398,8468344,32172,T,4.082073,T,2.324700,T,-9.645670,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.367000,T,12.730011,F,0.000000,T,18427398,8468344,32275,T,4.082073,T,2.324700,T,-9.645670,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.398000,T,12.730011,F,0.000000,T,18427399,8468343,32384,T,4.082073,T,2.324700,T,-9.645670,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.458000,T,12.730011,F,0.000000,T,18427399,8468343,32492,T,3.984881,T,2.303800,T,-9.645670,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.483000,T,12.730011,F,0.000000,T,18427399,8468343,32597,T,3.984881,T,2.303800,T,-9.514436,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.560000,T,12.730011,F,0.000000,T,18427399,8468342,32707,T,3.984881,T,2.303800,T,-9.514436,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.658000,T,12.730011,F,0.000000,T,18427400,8468342,32806,T,3.984881,T,2.258400,T,-9.514436,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.683000,T,12.730011,F,0.000000,T,18427400,8468342,32916,T,3.984881,T,2.258400,T,-9.514436,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.696000,T,12.730011,F,0.000000,T,18427401,8468341,33023,T,3.887689,T,2.223500,T,-9.514436,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.646000,T,12.730011,F,0.000000,T,18427401,8468341,33130,T,3.887689,T,2.223500,T,-9.514436,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.587000,T,12.730011,F,0.000000,T,18427401,8468341,33327,T,3.887689,T,2.181600,T,-9.514436,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.536000,T,12.730011,F,0.000000,T,18427402,8468340,33439,T,3.887689,T,2.181600,T,-9.514436,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.536000,T,12.730011,F,0.000000,T,18427402,8468340,33534,T,3.887689,T,2.181600,T,-9.514436,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.558000,T,12.730011,F,0.000000,T,18427402,8468340,33644,T,3.887689,T,2.153700,T,-9.547244,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.555000,T,12.730011,F,0.000000,T,18427403,8468340,33749,T,3.887689,T,2.153700,T,-9.547244,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.556000,T,12.730011,F,0.000000,T,18427404,8468339,33850,T,3.887689,T,2.108300,T,-9.547244,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.548000,T,12.730011,F,0.000000,T,18427404,8468339,33964,T,3.887689,T,2.108300,T,-9.547244,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.548000,T,12.730011,F,0.000000,T,18427404,8468339,34060,T,3.887689,T,2.108300,T,-9.547244,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.543000,T,12.730011,F,0.000000,T,18427404,8468339,34164,T,3.693304,T,2.075100,T,-9.547244,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.604000,T,12.730011,F,0.000000,T,18427404,8468339,34270,T,3.693304,T,2.075100,T,-9.547244,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.640000,T,12.730011,F,0.000000,T,18427405,8468338,34376,T,3.693304,T,1.996600,T,-9.547244,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.650000,T,12.730011,F,0.000000,T,18427406,8468338,34485,T,3.693304,T,1.996600,T,-9.547244,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.650000,T,12.730011,F,0.000000,T,18427406,8468338,34490,T,3.693304,T,1.996600,T,-9.547244,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.646000,T,12.730011,F,0.000000,T,18427406,8468338,34598,T,3.693304,T,1.996600,T,-9.580052,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.646000,T,12.730011,F,0.000000,T,18427407,8468338,34695,T,3.693304,T,1.923300,T,-9.580052,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.661000,T,12.730011,F,0.000000,T,18427407,8468338,34805,T,3.693304,T,1.923300,T,-9.580052,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.693000,T,12.730011,F,0.000000,T,18427407,8468338,34905,T,3.498920,T,1.867502,T,-9.580052,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.749000,T,12.730011,F,0.000000,T,18427408,8468337,35012,T,3.498920,T,1.867502,T,-9.580052,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.790000,T,12.730011,F,0.000000,T,18427408,8468337,35121,T,3.382289,T,1.850049,T,-9.580052,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.840000,T,12.730011,F,0.000000,T,18427408,8468337,35225,T,3.382289,T,1.850049,T,-9.580052,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.897000,T,12.709991,F,0.000000,T,18427409,8468337,35334,T,3.382289,T,1.850049,T,-9.580052,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.961000,T,12.709991,F,0.000000,T,18427409,8468337,35445,T,3.382289,T,1.815143,T,-9.580052,F,0.000000
Primary,200kHz,0.000000,19.600000,T,7.040000,T,12.709991,F,0.000000,T,18427409,8468337,35545,T,3.382289,T,1.815143,T,-9.580052,F,0.000000
Primary,200kHz,0.000000,19.600000,T,7.050000,T,12.709991,F,0.000000,T,18427409,8468337,35655,T,3.382289,T,1.815143,T,-9.809711,F,0.000000
Primary,200kHz,0.000000,19.600000,T,7.096000,T,12.709991,F,0.000000,T,18427411,8468337,35763,T,3.382289,T,1.745329,T,-9.809711,F,0.000000
Primary,200kHz,0.000000,19.600000,T,7.061000,T,12.709991,F,0.000000,T,18427411,8468337,35867,T,3.382289,T,1.745329,T,-9.809711,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.994000,T,12.709991,F,0.000000,T,18427412,8468337,35969,T,3.498920,T,1.692969,T,-9.809711,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.935000,T,12.709991,F,0.000000,T,18427412,8468337,36075,T,3.498920,T,1.692969,T,-9.809711,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.899000,T,12.709991,F,0.000000,T,18427412,8468337,36184,T,3.498920,T,1.692969,T,-9.809711,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.921000,T,12.709991,F,0.000000,T,18427413,8468337,36378,T,3.382289,T,1.640610,T,-9.809711,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.937000,T,12.709991,F,0.000000,T,18427413,8468337,36487,T,3.382289,T,1.640610,T,-9.809711,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.961000,T,12.709991,F,0.000000,T,18427413,8468337,36588,T,3.382289,T,1.605703,T,-9.809711,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.980000,T,12.709991,F,0.000000,T,18427414,8468337,36693,T,3.382289,T,1.605703,T,-9.809711,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.923000,T,12.709991,F,0.000000,T,18427414,8468337,36794,T,3.382289,T,1.605703,T,-9.809711,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.852000,T,12.709991,F,0.000000,T,18427415,8468337,36901,T,3.382289,T,1.570796,T,-9.809711,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.770000,T,12.709991,F,0.000000,T,18427415,8468337,37008,T,3.382289,T,1.570796,T,-9.809711,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.718000,T,12.709991,F,0.000000,T,18427416,8468337,37112,T,3.382289,T,1.570796,T,-9.809711,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.719000,T,12.709991,F,0.000000,T,18427416,8468337,37213,T,3.382289,T,1.553343,T,-9.809711,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.737000,T,12.709991,F,0.000000,T,18427416,8468337,37322,T,3.382289,T,1.553343,T,-9.809711,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.750000,T,12.709991,F,0.000000,T,18427417,8468337,37425,T,3.382289,T,1.518437,T,-9.809711,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.764000,T,12.709991,F,0.000000,T,18427417,8468337,37527,T,3.382289,T,1.518437,T,-9.809711,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.764000,T,12.709991,F,0.000000,T,18427417,8468337,37535,T,3.382289,T,1.518437,T,-9.809711,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.788000,T,12.709991,F,0.000000,T,18427418,8468337,37645,T,3.382289,T,1.518437,T,-9.514436,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.799000,T,12.709991,F,0.000000,T,18427418,8468337,37743,T,3.498920,T,1.500983,T,-9.514436,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.823000,T,12.709991,F,0.000000,T,18427418,8468337,37850,T,3.498920,T,1.500983,T,-9.514436,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.840000,T,12.709991,F,0.000000,T,18427418,8468337,37963,T,3.498920,T,1.500983,T,-9.514436,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.840000,T,12.709991,F,0.000000,T,18427419,8468337,38051,T,3.382289,T,1.431170,T,-9.514436,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.836000,T,12.709991,F,0.000000,T,18427419,8468337,38158,T,3.382289,T,1.431170,T,-9.514436,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.836000,T,12.709991,F,0.000000,T,18427419,8468337,38253,T,3.382289,T,1.431170,T,-9.514436,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.791000,T,12.709991,F,0.000000,T,18427420,8468338,38364,T,3.382289,T,1.378810,T,-9.514436,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.730000,T,12.709991,F,0.000000,T,18427421,8468338,38464,T,3.382289,T,1.378810,T,-9.514436,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.684000,T,12.709991,F,0.000000,T,18427421,8468338,38573,T,3.382289,T,1.326450,T,-9.153543,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.659000,T,12.709991,F,0.000000,T,18427421,8468338,38680,T,3.382289,T,1.326450,T,-9.153543,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.675000,T,12.709991,F,0.000000,T,18427421,8468338,38785,T,3.887689,T,1.216400,T,-9.153543,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.699000,T,12.709991,F,0.000000,T,18427422,8468338,38895,T,3.887689,T,1.216400,T,-9.153543,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.718000,T,12.709991,F,0.000000,T,18427422,8468338,38996,T,3.887689,T,1.216400,T,-9.153543,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.686000,T,12.709991,F,0.000000,T,18427423,8468339,39101,T,3.984881,T,1.157100,T,-9.153543,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.631000,T,12.709991,F,0.000000,T,18427423,8468339,39202,T,3.984881,T,1.157100,T,-9.153543,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.550000,T,12.690002,F,0.000000,T,18427424,8468339,39309,T,4.198704,T,1.113500,T,-9.153543,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.506000,T,12.690002,F,0.000000,T,18427424,8468339,39505,T,4.198704,T,1.113500,T,-9.153543,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.449000,T,12.690002,F,0.000000,T,18427425,8468340,39610,T,4.198704,T,1.106500,T,-8.759843,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.393000,T,12.690002,F,0.000000,T,18427425,8468340,39720,T,4.198704,T,1.106500,T,-8.759843,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.407000,T,12.690002,F,0.000000,T,18427426,8468340,39827,T,4.393088,T,1.040200,T,-8.759843,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.410000,T,12.690002,F,0.000000,T,18427426,8468340,39928,T,4.393088,T,1.040200,T,-8.759843,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.383000,T,12.690002,F,0.000000,T,18427427,8468340,40033,T,4.393088,T,1.040200,T,-8.759843,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.371000,T,12.690002,F,0.000000,T,18427427,8468340,40141,T,4.587472,T,1.021000,T,-8.759843,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.354000,T,12.690002,F,0.000000,T,18427427,8468340,40248,T,4.587472,T,1.021000,T,-8.759843,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.354000,T,12.690002,F,0.000000,T,18427427,8468341,40351,T,4.587472,T,1.021000,T,-8.759843,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.362000,T,12.690002,F,0.000000,T,18427428,8468341,40456,T,4.587472,T,0.994800,T,-8.759843,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.367000,T,12.690002,F,0.000000,T,18427429,8468342,40564,T,4.587472,T,0.994800,T,-8.366141,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.366000,T,12.690002,F,0.000000,T,18427429,8468342,40664,T,4.587472,T,0.956400,T,-8.366141,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.366000,T,12.690002,F,0.000000,T,18427429,8468342,40670,T,4.587472,T,0.956400,T,-8.366141,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.375000,T,12.690002,F,0.000000,T,18427430,8468342,40779,T,4.587472,T,0.956400,T,-8.366141,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.363000,T,12.690002,F,0.000000,T,18427430,8468342,40886,T,4.587472,T,0.956400,T,-8.366141,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.322000,T,12.690002,F,0.000000,T,18427430,8468343,40993,T,4.684665,T,0.933700,T,-8.366141,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.279000,T,12.690002,F,0.000000,T,18427430,8468343,41093,T,4.684665,T,0.933700,T,-8.366141,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.251000,T,12.690002,F,0.000000,T,18427430,8468343,41202,T,4.684665,T,0.933700,T,-8.366141,F,0.000000
Primary,200kHz,0.000000,19.600000,T,6.230000,T,12.690002,F,0.000000,T,18427431,8468343,41307,T,4.587472,T,0.932000,T,-8.366141,F,0.000000
